"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Significant"
"Zfp189",91.1212775137707,-0.190685666097064,0.392884049482728,-0.485348454202001,0.627429189830457,0.999944754498866,"No"
"Stk3",615.354435018432,-0.190671958560127,0.339906938375843,-0.56095341704763,0.574829293634565,0.999944754498866,"No"
"Ccdc127",1229.80234377374,-0.190637984503642,0.237810184312527,-0.801639278211518,0.422761649993567,0.999944754498866,"No"
"Xrcc3",204.939897190591,-0.190570230112696,0.384012196659393,-0.496260878614036,0.619710363945734,0.999944754498866,"No"
"Paip1",1398.7653326696,-0.190514621209384,0.245249931682914,-0.776818243748593,0.437266011612406,0.999944754498866,"No"
"Mthfsl",93.9296035473904,-0.190391709386243,0.584581909152105,-0.325688678362271,0.744659910959811,0.999944754498866,"No"
"Smarcb1",2138.37830261304,-0.190311624589148,0.156384331527709,-1.21694816053504,0.223623940080864,0.991751278852058,"No"
"Tmem218",128.935118156824,-0.190242237866363,0.420801171750995,-0.452095313981059,0.651200319363053,0.999944754498866,"No"
"Slc39a9",1313.38555574642,-0.19014138618115,0.294647816543181,-0.645317479056509,0.518721467853807,0.999944754498866,"No"
"Hnrnpa1",22273.083722776,-0.190008475800266,0.209156767592672,-0.908450049153097,0.363640493193481,0.999944754498866,"No"
"Gtf2a1",772.032819556892,-0.189905041023502,0.258474715159399,-0.734714190153529,0.462513576371197,0.999944754498866,"No"
"Maf1",1361.06083681525,-0.189813860445299,0.192228477485248,-0.987438817226576,0.323427562791896,0.999944754498866,"No"
"Ttf1",393.275608658294,-0.189789603150122,0.305460886113851,-0.621322112839626,0.534387707164478,0.999944754498866,"No"
"Awat2",15.2403341723174,-0.189724741375901,0.942403066148408,-0.201320165639214,0.840448235458303,NA,"No"
"Arhgap32",664.370288950409,-0.189340449900011,0.382472574120023,-0.495043207570208,0.62056962128715,0.999944754498866,"No"
"Dph3",551.509275595487,-0.189272297477889,0.341159125110673,-0.554791836262591,0.579037051741033,0.999944754498866,"No"
"P3h3",860.798793859645,-0.189182071933096,0.245713497730754,-0.769929506031438,0.441341710102855,0.999944754498866,"No"
"Atxn7l3",2040.53321846994,-0.189055820243363,0.189561916859625,-0.997330177787574,0.318604270246402,0.999944754498866,"No"
"Mpv17",706.07125742639,-0.188962855177199,0.295275514307162,-0.639954368111368,0.522202266228979,0.999944754498866,"No"
"Rtf1",1691.85773849204,-0.188924183173426,0.20942301896159,-0.902117561432327,0.366994420956403,0.999944754498866,"No"
"Hdhd5",279.021167322052,-0.188788429911887,0.339058196677404,-0.55680243616558,0.577662419218063,0.999944754498866,"No"
"Fbh1",1211.51754697085,-0.188653501721742,0.205179112920702,-0.919457634046081,0.357856255526031,0.999944754498866,"No"
"Preb",2064.36416053358,-0.18837011230559,0.256152539771759,-0.735382567252447,0.4621065356987,0.999944754498866,"No"
"Rpl19",20313.988456493,-0.188308970876552,0.246858221332547,-0.762822359571642,0.445569344384381,0.999944754498866,"No"
"Etfa",1995.57258411038,-0.188265299154061,0.162507650065057,-1.15850114796868,0.246659583467589,0.997071699176378,"No"
"Txndc12",769.715923596881,-0.188243134887201,0.258235963944183,-0.728957857039189,0.466027441764989,0.999944754498866,"No"
"Pml",1139.9271071704,-0.188195643960136,0.465911410752953,-0.403930102626154,0.686264119416415,0.999944754498866,"No"
"H4c17",16.4192177496024,-0.188170940158229,1.02139384592363,-0.184229561309007,0.853833369797335,NA,"No"
"Hdhd3",46.5208812881676,-0.188126795771498,0.595914053218202,-0.315694511239548,0.752234393209372,0.999944754498866,"No"
"Ssh1",576.05048535575,-0.187950535237927,0.434263415737255,-0.432803060139986,0.665157850006823,0.999944754498866,"No"
"Caml",428.270123722831,-0.187942214704497,0.246440162448948,-0.762628188672092,0.44568516845666,0.999944754498866,"No"
"Pias2",1646.18970484655,-0.187617860363774,0.254488984351767,-0.73723371894337,0.460980231420842,0.999944754498866,"No"
"Dpcd",290.762428331491,-0.187573405534464,0.32299998885645,-0.580722637788778,0.561427402011978,0.999944754498866,"No"
"Ppp2ca",6971.49959616939,-0.187468852588521,0.211222441391924,-0.887542305415699,0.374786999999232,0.999944754498866,"No"
"Washc5",2227.75172979869,-0.187326076063832,0.347068845755437,-0.539737514198645,0.589378064917857,0.999944754498866,"No"
"Rpl17-ps8",338.580323602745,-0.187261889978077,0.404264918197275,-0.463215781406726,0.64320970541533,0.999944754498866,"No"
"Dcaf17",414.74628063576,-0.187136869873762,0.29892346227154,-0.62603607107885,0.531291282157906,0.999944754498866,"No"
"Tmed4",1191.78125949273,-0.187089516133404,0.226802230443953,-0.82490157070848,0.409427474530884,0.999944754498866,"No"
"Pitpna",3478.65120326911,-0.18701141168601,0.209366518698046,-0.893225014433772,0.371736684900208,0.999944754498866,"No"
"Osbpl5",535.74764893561,-0.186880333502307,0.368023362295782,-0.507794756116896,0.61159728770005,0.999944754498866,"No"
"Ubn2",1198.58878544721,-0.186792217001417,0.258656513422242,-0.722163206060425,0.470194141849064,0.999944754498866,"No"
"Zfp507",1054.9394756212,-0.186752078633407,0.231821304560234,-0.805586350174659,0.420481398664961,0.999944754498866,"No"
"Tmed10",3597.03130954613,-0.18670502545379,0.27497677633392,-0.678984705337673,0.49714755294528,0.999944754498866,"No"
"Chmp7",1172.89236453519,-0.186632644060357,0.272144795793779,-0.685784357977509,0.492849101529711,0.999944754498866,"No"
"Zfp438",79.9934375980997,-0.186395847563218,0.426644128024356,-0.436888346328248,0.662192323843503,0.999944754498866,"No"
"Mrnip",104.803590530819,-0.18606643480039,0.47556629897754,-0.391252355771276,0.695610712088035,0.999944754498866,"No"
"Rpl23",12584.2332508664,-0.186041167283235,0.241781839549484,-0.769458813076652,0.441620985972876,0.999944754498866,"No"
"Pik3r2",2563.87955019557,-0.18590526994064,0.252322346067324,-0.73677687623845,0.461258047519769,0.999944754498866,"No"
"Zbtb22",545.165366343299,-0.18588822682987,0.215876431728945,-0.861086248929997,0.389190542164503,0.999944754498866,"No"
"Akr7a5",600.369504293442,-0.185631933708913,0.268216428386905,-0.692097552805887,0.488876068401017,0.999944754498866,"No"
"Mdm1",422.492212635408,-0.185621959235045,0.276491984008907,-0.671346621134108,0.50199974125581,0.999944754498866,"No"
"Dad1",1389.55442639421,-0.185478139084284,0.299324236797357,-0.619656266625188,0.535484114077012,0.999944754498866,"No"
"4930523C07Rik",485.182658602546,-0.18539998101031,1.14394547855081,-0.162070644525106,0.871250222817639,0.999944754498866,"No"
"Rack1",31537.7834068034,-0.185299110604114,0.293315376732389,-0.631740185831356,0.52755666433716,0.999944754498866,"No"
"Lsm14b",1272.53951498645,-0.185227092045102,0.223531478200199,-0.828639856616568,0.407308227715852,0.999944754498866,"No"
"Ndufs4",688.494217810677,-0.185220750003953,0.296947867944782,-0.62374837470931,0.53279284840551,0.999944754498866,"No"
"Ddx17",9088.81241652,-0.18500323312482,0.143006812506076,-1.29366727278785,0.195780374443972,0.987686898428647,"No"
"Taco1",431.993389129765,-0.184893518249363,0.317295624227096,-0.582716886498978,0.560083903569278,0.999944754498866,"No"
"Pja2",2144.27372437179,-0.184885463308328,0.28167288538303,-0.656383602762878,0.51157733802595,0.999944754498866,"No"
"1700001O22Rik",64.2015588809483,-0.184871065904097,0.643144659259951,-0.287448652868893,0.773768812646183,0.999944754498866,"No"
"Mthfr",431.159117801307,-0.184838810520811,0.351055253937704,-0.526523413187861,0.598524588876652,0.999944754498866,"No"
"Apobec1",72.9904881887147,-0.184791181948727,0.752395740469707,-0.245603705615565,0.805989020422058,0.999944754498866,"No"
"Ube2b",1931.47862397379,-0.184747204357822,0.21605798206743,-0.855081597032433,0.392505976800142,0.999944754498866,"No"
"Gm14421",33.0435519463352,-0.184562397162499,0.93153864022605,-0.198126399907268,0.842946170095416,0.999944754498866,"No"
"Szt2",955.235491770914,-0.184518131738573,0.22739139665481,-0.8114560816858,0.417103804179076,0.999944754498866,"No"
"Hexim2",72.1192595531529,-0.18430024103839,0.637317050634675,-0.28918140642064,0.772442559814456,0.999944754498866,"No"
"Sord",877.768379311365,-0.184199492205991,0.347940469693849,-0.529399446888336,0.596528381795481,0.999944754498866,"No"
"Cdca7l",1208.97041393642,-0.184197418159568,0.283231030817697,-0.650343352660845,0.515470459525211,0.999944754498866,"No"
"Cox7a2l",1503.37996359336,-0.184194155024438,0.232266557138623,-0.793029169991552,0.427760827884948,0.999944754498866,"No"
"Mettl6",359.777948353372,-0.184144921131282,0.359881402129156,-0.511682237653377,0.608873419392932,0.999944754498866,"No"
"Ipo8",1466.90787615028,-0.184099696570889,0.195716349999466,-0.940645462534897,0.346886575896722,0.999944754498866,"No"
"Tsen54",559.40978508467,-0.183975909147663,0.267783335406458,-0.687032704512449,0.49206211946419,0.999944754498866,"No"
"Cdr2l",802.131093364289,-0.183731759487385,0.280090297855339,-0.655973308944384,0.511841297898562,0.999944754498866,"No"
"Zkscan6",190.553331077564,-0.18365602776217,0.378035081085497,-0.485817419999266,0.627096622251377,0.999944754498866,"No"
"Itch",1376.49246154974,-0.183585995876383,0.217708689917037,-0.843264437199739,0.399080567441428,0.999944754498866,"No"
"Jkamp",535.021980099684,-0.183501958582634,0.290269839697334,-0.63217714514871,0.527271129837683,0.999944754498866,"No"
"Mtmr14",619.847744678101,-0.183396405670165,0.227339259196693,-0.806708028864874,0.41983471732349,0.999944754498866,"No"
"Harbi1",193.419027688197,-0.18333418392951,0.410713994195084,-0.446379199444634,0.655323355432406,0.999944754498866,"No"
"Ncor1",4773.91516379277,-0.18306577887433,0.194860840069462,-0.939469309529158,0.347489842316533,0.999944754498866,"No"
"Smpd2",409.433756073028,-0.182969244170789,0.245713916059107,-0.744643393037519,0.456487328153696,0.999944754498866,"No"
"Rpl10a",14406.3825220065,-0.182954456963054,0.260799739755769,-0.70151318837352,0.482982807072734,0.999944754498866,"No"
"Rbm26",1804.70305728501,-0.182803125788541,0.293714161070697,-0.622384447253602,0.533689104664761,0.999944754498866,"No"
"AA414768",53.3103231044855,-0.182798872460027,0.495811785405249,-0.368686017236596,0.712361772288683,0.999944754498866,"No"
"Zfp709",69.4334332371347,-0.182703606975331,0.618699473654213,-0.295302670772019,0.767762676468984,0.999944754498866,"No"
"Atp11c",932.32761523366,-0.182632918513418,0.203507583534662,-0.89742561599584,0.369491848746979,0.999944754498866,"No"
"Fhip2b",356.627252364221,-0.18262727109471,0.336710247488688,-0.542387029966606,0.587551912693582,0.999944754498866,"No"
"Iba57",188.808814237277,-0.18252394728173,0.356426889700138,-0.51209365105783,0.608585467747688,0.999944754498866,"No"
"Bgn",15103.1291176231,-0.182436792992115,0.618471626029426,-0.294980052946576,0.768009117527503,0.999944754498866,"No"
"Mrpl14",664.978006408795,-0.182429302157758,0.246965073220556,-0.738684623614113,0.460098524871727,0.999944754498866,"No"
"Nub1",1075.23139330039,-0.18219547484562,0.243545435495008,-0.74809644646103,0.454401985281856,0.999944754498866,"No"
"Spry4",60.5712156971838,-0.182075815036621,1.12344148537202,-0.162069691574839,0.87125097324135,0.999944754498866,"No"
"Cfap68",93.6262999671421,-0.182067697083357,0.483989766949399,-0.376180881325105,0.706782427812188,0.999944754498866,"No"
"Chst12",700.147943350099,-0.182061819675971,0.399135851664029,-0.456139980703162,0.648289321758028,0.999944754498866,"No"
"Zfp273",27.2529508241159,-0.18204188702692,0.773631999210322,-0.235308114468814,0.813969597491801,0.999944754498866,"No"
"Rab3a",144.668629095642,-0.181893370508181,0.470696503690713,-0.386434505210814,0.699174899548304,0.999944754498866,"No"
"Anks1",856.373055130334,-0.181855531968612,0.245795173090141,-0.739866164507307,0.459381206859385,0.999944754498866,"No"
"Mea1",479.042271556254,-0.181843020038862,0.277242697151342,-0.655898322687277,0.511889547501966,0.999944754498866,"No"
"Zfp462",503.3424635155,-0.181801972483996,0.644872628209749,-0.281919195405614,0.778005470477715,0.999944754498866,"No"
"Nthl1",175.881966722925,-0.181755820508522,0.483708691746156,-0.375754712722643,0.707099258586721,0.999944754498866,"No"
"Atpsckmt",369.466310749871,-0.181567994225855,0.289486687203868,-0.627206715374748,0.530523741859669,0.999944754498866,"No"
"E2f2",285.46398620818,-0.181484238863785,0.436666392227076,-0.415613021964396,0.677693196330891,0.999944754498866,"No"
"Tbca",1092.94028675279,-0.181438570306516,0.186471068604329,-0.973011908305777,0.330547383649455,0.999944754498866,"No"
"Cdk5",545.066034617975,-0.181412994726714,0.386967863529105,-0.468806357903334,0.639208054994597,0.999944754498866,"No"
"Scly",306.279398450253,-0.181273216927117,0.352381585084936,-0.51442307032992,0.606956233031206,0.999944754498866,"No"
"Psmf1",641.436544271356,-0.181107753279372,0.24757108634635,-0.731538387427048,0.464450366060305,0.999944754498866,"No"
"Pard3b",94.385640447995,-0.18108941809321,0.679034084157331,-0.266686786890733,0.789710328120446,0.999944754498866,"No"
"Eme1",418.040623129518,-0.180952978770625,0.325832273495689,-0.555356216955651,0.578651033717233,0.999944754498866,"No"
"Tmem127",1181.54403007231,-0.180904151312377,0.304126999825859,-0.594830946992412,0.551956479000887,0.999944754498866,"No"
"Hspa12b",155.061853383593,-0.180798706350228,0.682058225285766,-0.265078111585675,0.790949288788428,0.999944754498866,"No"
"5730409E04Rik",102.661128118987,-0.180733962763114,0.71563362442178,-0.252550965459657,0.800615225671807,0.999944754498866,"No"
"Sfmbt2",48.4946948256008,-0.180679067632454,1.19537540420455,-0.151148389867269,0.87985866135709,0.999944754498866,"No"
"Shkbp1",446.045644214366,-0.180579052356725,0.297206528032817,-0.60758777255655,0.543460912518169,0.999944754498866,"No"
"Retreg2",1315.25019655647,-0.180565794409696,0.236242788093048,-0.764322991051804,0.444674787693363,0.999944754498866,"No"
"H13",2777.39731578862,-0.180456306204636,0.180147135248389,-1.00171621355966,0.316480673683549,0.999944754498866,"No"
"Zfp266",1620.02533883552,-0.180296196601913,0.337445841667693,-0.534296691021203,0.593136281208961,0.999944754498866,"No"
"Clk3",836.265948429502,-0.180255647303615,0.440875100042817,-0.408858761327435,0.682643314087935,0.999944754498866,"No"
"Nsmce2",520.529867053974,-0.180155017359583,0.302312371087739,-0.595923404362758,0.551226397238949,0.999944754498866,"No"
"Ly96",50.8924152391103,-0.180108720817866,0.76329772055882,-0.23596129788781,0.813462702051744,0.999944754498866,"No"
"Zfp551",52.9201479576758,-0.180029007201671,0.567932357822405,-0.316990227307963,0.751251017644569,0.999944754498866,"No"
"Cdk16",2741.19624918749,-0.179634230753538,0.183089377809033,-0.981128631836311,0.326529312663472,0.999944754498866,"No"
"Epha4",36.3736927877722,-0.179495251011097,1.11675967738012,-0.160728628232877,0.872307140506762,0.999944754498866,"No"
"Trim11",549.816131108697,-0.179354437776453,0.323721447929596,-0.554039403084159,0.579551879545555,0.999944754498866,"No"
"Blcap",552.13407607025,-0.179200599666789,0.277794403919766,-0.645083547898056,0.518873044842514,0.999944754498866,"No"
"Lemd2",1144.66533886799,-0.179174725271197,0.282856055650202,-0.6334484331945,0.526440845291566,0.999944754498866,"No"
"5031439G07Rik",3005.43720341422,-0.17896350043021,0.514400464037467,-0.347906957597875,0.72791005990793,0.999944754498866,"No"
"Smim12",285.777628459988,-0.178744568248672,0.249680908610567,-0.715892012903015,0.474058030647498,0.999944754498866,"No"
"Ppard",826.642635072176,-0.178680659866195,0.283044712295519,-0.631280685009369,0.527857013795454,0.999944754498866,"No"
"Faap20",460.791586665994,-0.178452384814911,0.21914288704086,-0.814319767456737,0.415461788321076,0.999944754498866,"No"
"Rab18",2107.39140055466,-0.178442889955633,0.210125366592147,-0.849221076206332,0.395758287678071,0.999944754498866,"No"
"Tmem203",166.702161807689,-0.178387306883126,0.46531609024031,-0.383368017192354,0.701446913773655,0.999944754498866,"No"
"Nfxl1",746.782742688539,-0.178326040384319,0.221801456839081,-0.803989490987411,0.421403044278337,0.999944754498866,"No"
"Spry2",511.291941412437,-0.1781682277617,0.948413475038381,-0.187859232761839,0.850987001232881,0.999944754498866,"No"
"Antxr2",764.698706286994,-0.177714877561349,0.443797783197228,-0.400441111447308,0.688831649102121,0.999944754498866,"No"
"Fh1",2565.08232277084,-0.17769749032673,0.21810361096251,-0.814738873613946,0.415221796730319,0.999944754498866,"No"
"Kat7",2877.22530883224,-0.177652669832053,0.225874832583472,-0.786509359188573,0.431569138157904,0.999944754498866,"No"
"Trim56",341.13887440771,-0.177563323912982,0.273317333917573,-0.649659944240973,0.515911903107211,0.999944754498866,"No"
"Ctdnep1",2090.07730201568,-0.177549631897808,0.217629790942023,-0.815833306319298,0.414595481155584,0.999944754498866,"No"
"Zfp1009",148.574699414514,-0.177296791330637,0.659233370938639,-0.268943896268777,0.787972856647158,0.999944754498866,"No"
"Fbxl21",11.7523052956023,-0.177278997126414,1.03381745186005,-0.171479981119928,0.863846370045602,NA,"No"
"Rufy1",409.047782480508,-0.177256646713499,0.439331264344648,-0.403469229484301,0.686603066755888,0.999944754498866,"No"
